,Batch id, time, Longitude, Latitude, x, y, z,velocity,x_raw,y_raw,z_raw,label
13579,75,2017-10-15 15:22:43.376,36.77633806,-1.29005528,0.009,0.023,0.008,3.94518382135,2.42154175625,2.68640835775,-2.35749918662,0.0
13580,75,2017-10-15 15:22:43.479,36.77633806,-1.29005528,-0.006,0.008,0.023,3.94518382135,1.80354175625,3.51040835775,0.0115008133788,0.0
13581,75,2017-10-15 15:22:43.583,36.77633806,-1.29005528,-0.003,-0.019,0.008,3.94518382135,1.49154175625,1.53440835775,0.843500813379,0.0
13582,75,2017-10-15 15:22:43.684,36.77633806,-1.29005528,0.001,-0.014,-0.014,3.94518382135,1.59254175625,0.120408357747,-0.570499186621,0.0
13583,75,2017-10-15 15:22:43.787,36.77633806,-1.29005528,-0.009,0.024,-0.003,3.94518382135,0.66554175625,2.59240835775,-0.879499186621,0.0
13584,75,2017-10-15 15:22:43.891,36.77633806,-1.29005528,0.012,0.003,-0.036,3.94518382135,1.91354175625,2.90440835775,-4.62349918662,0.0
13585,75,2017-10-15 15:22:43.994,36.77633806,-1.29005528,0.01,-0.008,0.009,3.94518382135,2.94354175625,2.08040835775,-3.69649918662,0.0
13587,75,2017-10-15 15:22:44.098,36.776284,-1.29005821,-0.009,-0.01,0.018,3.94518382135,2.00754175625,1.04040835775,-1.82449918662,0.0
13588,75,2017-10-15 15:22:44.201,36.776284,-1.29005821,-0.009,0.005,0.008,3.94518382135,1.08054175625,1.55540835775,-1.00049918662,0.0
13589,75,2017-10-15 15:22:44.305,36.776284,-1.29005821,0.005,-0.002,0.002,3.94518382135,1.60054175625,1.34740835775,-0.792499186621,0.0
13590,75,2017-10-15 15:22:44.411,36.776284,-1.29005821,0.002,0.014,-0.009,3.94518382135,1.81254175625,2.83140835775,-1.74649918662,0.0
13591,75,2017-10-15 15:22:44.513,36.776284,-1.29005821,0.002,-0.017,-0.004,3.94518382135,2.01654175625,1.09740835775,-2.15449918662,0.0
13592,75,2017-10-15 15:22:44.617,36.776284,-1.29005821,0.0,-0.005,0.008,3.94518382135,2.01654175625,0.577408357747,-1.32249918662,0.0
13593,75,2017-10-15 15:22:44.721,36.776284,-1.29005821,-0.007,0.023,-0.008,3.94518382135,1.28854175625,2.96940835775,-2.15449918662,0.0
13594,75,2017-10-15 15:22:44.824,36.776284,-1.29005821,0.0,-0.015,-0.004,3.94518382135,1.28854175625,1.42440835775,-2.56649918662,0.0
13595,75,2017-10-15 15:22:44.928,36.776284,-1.29005821,0.014,-0.015,-0.001,3.94518382135,2.74454175625,-0.135591642253,-2.67049918662,0.0
13597,75,2017-10-15 15:22:45.032,36.77622083,-1.29005427,-0.014,0.024,0.003,3.94518382135,1.28854175625,2.36040835775,-2.35849918662,0.0
13598,75,2017-10-15 15:22:45.136,36.77622083,-1.29005427,-0.001,0.006,0.009,3.94518382135,1.18454175625,2.98440835775,-1.42249918662,0.0
13599,75,2017-10-15 15:22:45.239,36.77622083,-1.29005427,0.005,-0.013,0.008,3.94518382135,1.69954175625,1.64540835775,-0.598499186621,0.0
13600,75,2017-10-15 15:22:45.344,36.77622083,-1.29005427,0.003,-0.017,-0.003,3.94518382135,2.01454175625,-0.139591642253,-0.913499186621,0.0
13601,75,2017-10-15 15:22:45.448,36.77622083,-1.29005427,-0.002,0.022,0.014,3.94518382135,1.80654175625,2.14840835775,0.542500813379,0.0
13602,75,2017-10-15 15:22:45.551,36.77622083,-1.29005427,0.008,0.006,-0.008,3.94518382135,2.63054175625,2.76640835775,-0.281499186621,0.0
13603,75,2017-10-15 15:22:45.656,36.77622083,-1.29005427,-0.006,-0.009,0.008,3.94518382135,2.00054175625,1.82140835775,0.558500813379,0.0
13604,75,2017-10-15 15:22:45.761,36.77622083,-1.29005427,-0.002,-0.014,-0.011,3.94518382135,1.79054175625,0.351408357747,-0.596499186621,0.0
13605,75,2017-10-15 15:22:45.862,36.77622083,-1.29005427,-0.012,0.021,0.003,3.94518382135,0.57854175625,2.47240835775,-0.293499186621,0.0
13606,75,2017-10-15 15:22:45.967,36.77622083,-1.29005427,0.011,0.005,-0.005,3.94518382135,1.73354175625,2.99740835775,-0.818499186621,0.0
13608,75,2017-10-15 15:22:46.071,36.7761465,-1.29005366,0.006,-0.025,0.004,3.94518382135,2.35754175625,0.397408357747,-0.402499186621,0.0
13609,75,2017-10-15 15:22:46.175,36.7761465,-1.29005366,0.001,0.004,0.012,3.94518382135,2.46154175625,0.813408357747,0.845500813379,0.0
13610,75,2017-10-15 15:22:46.278,36.7761465,-1.29005366,0.002,0.018,-0.006,3.94518382135,2.66754175625,2.66740835775,0.227500813379,0.0
13611,75,2017-10-15 15:22:46.381,36.7761465,-1.29005366,-0.017,-0.002,-0.006,3.94518382135,0.91654175625,2.46140835775,-0.390499186621,0.0
13612,75,2017-10-15 15:22:46.485,36.7761465,-1.29005366,0.0,-0.004,0.005,3.94518382135,0.91654175625,2.04540835775,0.129500813379,0.0
13613,75,2017-10-15 15:22:46.589,36.7761465,-1.29005366,0.014,-0.016,0.002,3.94518382135,2.37254175625,0.381408357747,0.337500813379,0.0
13614,75,2017-10-15 15:22:46.692,36.7761465,-1.29005366,-0.012,0.021,-0.012,3.94518382135,1.13654175625,2.54440835775,-0.898499186621,0.0
13615,75,2017-10-15 15:22:46.796,36.7761465,-1.29005366,0.002,0.007,-0.004,3.94518382135,1.34454175625,3.27240835775,-1.31449918662,0.0
13616,75,2017-10-15 15:22:46.902,36.7761465,-1.29005366,0.013,-0.031,-0.001,3.94518382135,2.72254175625,-0.0135916422527,-1.42049918662,0.0
13618,75,2017-10-15 15:22:47.009,36.77607684,-1.29004883,-0.013,0.016,0.002,3.94518382135,1.33154175625,1.69840835775,-1.20649918662,0.0
13619,75,2017-10-15 15:22:47.113,36.77607684,-1.29004883,0.006,0.003,-0.001,3.94518382135,1.95554175625,2.01040835775,-1.31049918662,0.0
13620,75,2017-10-15 15:22:47.217,36.77607684,-1.29004883,-0.004,0.01,0.002,3.94518382135,1.53954175625,3.05040835775,-1.10249918662,0.0
13621,75,2017-10-15 15:22:47.323,36.77607684,-1.29004883,0.0,-0.021,0.008,3.94518382135,1.53954175625,0.824408357747,-0.254499186621,0.0
13622,75,2017-10-15 15:22:47.425,36.77607684,-1.29004883,-0.004,0.008,-0.027,3.94518382135,1.13154175625,1.64040835775,-3.00849918662,0.0
13623,75,2017-10-15 15:22:47.528,36.77607684,-1.29004883,0.005,0.009,0.01,3.94518382135,1.64654175625,2.56740835775,-1.97849918662,0.0
13624,75,2017-10-15 15:22:47.632,36.77607684,-1.29004883,-0.005,0.002,0.002,3.94518382135,1.12654175625,2.77540835775,-1.77049918662,0.0
13625,75,2017-10-15 15:22:47.735,36.77607684,-1.29004883,0.011,-0.023,0.008,3.94518382135,2.25954175625,0.406408357747,-0.946499186621,0.0
13626,75,2017-10-15 15:22:47.840,36.77607684,-1.29004883,-0.008,0.017,-0.003,3.94518382135,1.41954175625,2.19140835775,-1.26149918662,0.0
13627,75,2017-10-15 15:22:47.944,36.77607684,-1.29004883,0.004,0.004,-0.002,3.94518382135,1.83554175625,2.60740835775,-1.46949918662,0.0
13629,75,2017-10-15 15:22:48.047,36.77600362,-1.29004626,0.002,-0.01,-0.004,3.94518382135,2.04154175625,1.57740835775,-1.88149918662,0.0
13630,75,2017-10-15 15:22:48.149,36.77600362,-1.29004626,-0.004,-0.003,0.016,3.94518382135,1.63354175625,1.27140835775,-0.249499186621,0.0
13631,75,2017-10-15 15:22:48.255,36.77600362,-1.29004626,-0.001,0.006,0.004,3.94518382135,1.52754175625,1.90740835775,0.174500813379,0.0
13632,75,2017-10-15 15:22:48.358,36.77600362,-1.29004626,-0.008,0.002,-0.005,3.94518382135,0.70354175625,2.11340835775,-0.340499186621,0.0
13633,75,2017-10-15 15:22:48.462,36.77600362,-1.29004626,0.011,0.0,-0.014,3.94518382135,1.84754175625,2.11340835775,-1.79649918662,0.0
13634,75,2017-10-15 15:22:48.566,36.77600362,-1.29004626,-0.008,-0.005,-0.004,3.94518382135,1.01554175625,1.59340835775,-2.21249918662,0.0
13635,75,2017-10-15 15:22:48.670,36.77600362,-1.29004626,0.004,-0.009,0.011,3.94518382135,1.43154175625,0.657408357747,-1.06849918662,0.0
13636,75,2017-10-15 15:22:48.773,36.77600362,-1.29004626,-0.006,0.029,-0.014,3.94518382135,0.81354175625,3.64440835775,-2.51049918662,0.0
13637,75,2017-10-15 15:22:48.877,36.77600362,-1.29004626,0.001,-0.019,-0.005,3.94518382135,0.91754175625,1.66840835775,-3.03049918662,0.0
13638,75,2017-10-15 15:22:48.982,36.77600362,-1.29004626,0.005,-0.017,0.0,3.94518382135,1.44254175625,-0.116591642253,-3.03049918662,0.0
13640,75,2017-10-15 15:22:49.086,36.77592698,-1.29004416,0.009,0.014,0.013,3.94518382135,2.37854175625,1.33940835775,-1.67849918662,0.0
13641,75,2017-10-15 15:22:49.190,36.77592698,-1.29004416,-0.019,0.019,-0.014,3.94518382135,0.40254175625,3.31540835775,-3.13449918662,0.0
13642,75,2017-10-15 15:22:49.293,36.77592698,-1.29004416,0.011,-0.033,0.017,3.94518382135,1.53554175625,-0.0835916422527,-1.38349918662,0.0
13643,75,2017-10-15 15:22:49.396,36.77592698,-1.29004416,0.0,0.004,0.004,3.94518382135,1.53554175625,0.328408357747,-0.971499186621,0.0
13644,75,2017-10-15 15:22:49.501,36.77592698,-1.29004416,-0.002,0.025,-0.002,3.94518382135,1.32554175625,2.95340835775,-1.18149918662,0.0
13645,75,2017-10-15 15:22:49.604,36.77592698,-1.29004416,0.002,-0.006,-0.005,3.94518382135,1.53154175625,2.33540835775,-1.69649918662,0.0
13646,75,2017-10-15 15:22:49.708,36.77592698,-1.29004416,-0.004,-0.023,0.007,3.94518382135,1.11554175625,-0.0565916422527,-0.968499186621,0.0
13647,75,2017-10-15 15:22:49.811,36.77592698,-1.29004416,0.008,0.001,0.003,3.94518382135,1.93954175625,0.0464083577473,-0.659499186621,0.0
13648,75,2017-10-15 15:22:49.916,36.77592698,-1.29004416,-0.008,0.034,0.003,3.94518382135,1.09954175625,3.61640835775,-0.344499186621,0.0
13650,75,2017-10-15 15:22:50.030,36.77584741,-1.29004316,-0.002,-0.009,-0.011,3.94518382135,0.87154175625,2.59040835775,-1.59849918662,0.0
13651,75,2017-10-15 15:22:50.133,36.77584741,-1.29004316,0.002,-0.014,0.021,3.94518382135,1.07754175625,1.14840835775,0.564500813379,0.0
13652,75,2017-10-15 15:22:50.237,36.77584741,-1.29004316,0.01,-0.009,0.005,3.94518382135,2.11754175625,0.212408357747,1.08450081338,0.0
13653,75,2017-10-15 15:22:50.340,36.77584741,-1.29004316,-0.006,0.018,-0.004,3.94518382135,1.49954175625,2.06640835775,0.672500813379,0.0
13654,75,2017-10-15 15:22:50.444,36.77584741,-1.29004316,-0.001,0.004,-0.002,3.94518382135,1.39554175625,2.48240835775,0.464500813379,0.0
13655,75,2017-10-15 15:22:50.548,36.77584741,-1.29004316,-0.006,-0.007,-0.005,3.94518382135,0.77154175625,1.75440835775,-0.0554991866212,0.0
13656,75,2017-10-15 15:22:50.652,36.77584741,-1.29004316,0.009,-0.013,0.001,3.94518382135,1.70754175625,0.402408357747,0.0485008133788,0.0
13657,75,2017-10-15 15:22:50.756,36.77584741,-1.29004316,-0.011,0.021,-0.01,3.94518382135,0.56354175625,2.58640835775,-0.991499186621,0.0
13658,75,2017-10-15 15:22:50.859,36.77584741,-1.29004316,0.005,-0.007,-0.001,3.94518382135,1.07854175625,1.86540835775,-1.09449918662,0.0
13659,75,2017-10-15 15:22:50.963,36.77584741,-1.29004316,0.008,-0.022,0.016,3.94518382135,1.91054175625,-0.422591642253,0.569500813379,0.0
13661,75,2017-10-15 15:22:51.067,36.77576878,-1.29003832,-0.007,0.028,-0.012,3.94518382135,1.18254175625,2.48940835775,-0.678499186621,0.0
13662,75,2017-10-15 15:22:51.171,36.77576878,-1.29003832,-0.005,0.011,-0.003,3.94518382135,0.66254175625,3.63340835775,-0.990499186621,0.0
13663,75,2017-10-15 15:22:51.275,36.77576878,-1.29003832,0.007,-0.038,0.009,3.94518382135,1.39054175625,-0.318591642253,-0.0544991866212,0.0
13664,75,2017-10-15 15:22:51.378,36.77576878,-1.29003832,0.001,0.006,-0.004,3.94518382135,1.49354175625,0.299408357747,-0.466499186621,0.0
13665,75,2017-10-15 15:22:51.482,36.77576878,-1.29003832,0.005,0.026,-0.012,3.94518382135,2.01354175625,3.00340835775,-1.71449918662,0.0
13666,75,2017-10-15 15:22:51.588,36.77576878,-1.29003832,-0.008,0.001,0.006,3.94518382135,1.16554175625,3.10940835775,-1.07849918662,0.0
13667,75,2017-10-15 15:22:51.689,36.77576878,-1.29003832,-0.006,-0.031,0.012,3.94518382135,0.55954175625,-0.0215916422527,0.133500813379,0.0
13668,75,2017-10-15 15:22:51.793,36.77576878,-1.29003832,0.021,-0.008,0.007,3.94518382135,2.74354175625,-0.853591642253,0.861500813379,0.0
13669,75,2017-10-15 15:22:51.898,36.77576878,-1.29003832,-0.018,0.048,-0.016,3.94518382135,0.85354175625,4.18640835775,-0.818499186621,0.0
13670,75,2017-10-15 15:22:52.010,36.77569449,-1.29003338,-0.018,0.048,-0.016,3.94518382135,-1.16245824375,9.56240835775,-2.61049918662,0.0
13671,75,2017-10-15 15:22:52.012,36.77569449,-1.29003338,0.007,-0.014,0.006,3.94518382135,-1.14845824375,9.53440835775,-2.59849918662,0.0
13672,75,2017-10-15 15:22:52.115,36.77569449,-1.29003338,-0.011,-0.01,0.004,3.94518382135,-2.28145824375,8.50440835775,-2.18649918662,0.0
13673,75,2017-10-15 15:22:52.218,36.77569449,-1.29003338,0.009,-0.026,0.003,3.94518382135,-1.35445824375,5.82640835775,-1.87749918662,0.0
13674,75,2017-10-15 15:22:52.322,36.77569449,-1.29003338,-0.005,0.037,-0.005,3.94518382135,-1.87445824375,9.67440835775,-2.39749918662,0.0
13675,75,2017-10-15 15:22:52.427,36.77569449,-1.29003338,0.0,0.012,0.002,3.94518382135,-1.87445824375,10.9344083577,-2.18749918662,0.0
13676,75,2017-10-15 15:22:52.530,36.77569449,-1.29003338,0.014,-0.04,0.011,3.94518382135,-0.43245824375,6.81440835775,-1.05449918662,0.0
13677,75,2017-10-15 15:22:52.634,36.77569449,-1.29003338,-0.017,0.007,-0.009,3.94518382135,-2.20045824375,7.54240835775,-1.99049918662,0.0
13678,75,2017-10-15 15:22:52.739,36.77569449,-1.29003338,0.011,0.012,0.004,3.94518382135,-1.04545824375,8.80240835775,-1.57049918662,0.0
13679,75,2017-10-15 15:22:52.843,36.77569449,-1.29003338,0.006,0.006,-0.004,3.94518382135,-0.42145824375,9.42640835775,-1.98649918662,0.0
13680,75,2017-10-15 15:22:52.945,36.77569449,-1.29003338,-0.01,-0.013,0.011,3.94518382135,-1.44145824375,8.10040835775,-0.864499186621,0.0
13682,75,2017-10-15 15:22:53.049,36.77562423,-1.29003253,0.001,0.003,-0.003,3.94518382135,-1.33745824375,8.41240835775,-1.17649918662,0.0
13683,75,2017-10-15 15:22:53.153,36.77562423,-1.29003253,0.0,0.005,-0.009,3.94518382135,-1.33745824375,8.93240835775,-2.11249918662,0.0
13684,75,2017-10-15 15:22:53.258,36.77562423,-1.29003253,0.007,-0.014,0.006,3.94518382135,-0.60245824375,7.46240835775,-1.48249918662,0.0
13685,75,2017-10-15 15:22:53.360,36.77562423,-1.29003253,-0.001,0.008,-0.019,3.94518382135,-0.70445824375,8.27840835775,-3.42049918662,0.0
13686,75,2017-10-15 15:22:53.464,36.77562423,-1.29003253,-0.007,0.014,0.003,3.94518382135,-1.43245824375,9.73440835775,-3.10849918662,0.0
13687,75,2017-10-15 15:22:53.569,36.77562423,-1.29003253,-0.005,-0.007,0.01,3.94518382135,-1.95745824375,8.99940835775,-2.05849918662,0.0
13688,75,2017-10-15 15:22:53.671,36.77562423,-1.29003253,-0.006,-0.014,-0.011,3.94518382135,-2.56945824375,7.57140835775,-3.18049918662,0.0
13689,75,2017-10-15 15:22:53.776,36.77562423,-1.29003253,0.024,-0.011,-0.003,3.94518382135,-0.0494582437499,6.41640835775,-3.49549918662,0.0
13690,75,2017-10-15 15:22:53.879,36.77562423,-1.29003253,-0.008,0.028,-0.008,3.94518382135,-0.87345824375,9.30040835775,-4.31949918662,0.0
13691,75,2017-10-15 15:22:53.987,36.77562423,-1.29003253,-0.011,0.012,0.0,3.94518382135,-2.06145824375,10.5964083577,-4.31949918662,0.0
13693,75,2017-10-15 15:22:54.092,36.77556135,-1.29002932,0.004,-0.022,0.029,3.94518382135,-1.64145824375,8.28640835775,-1.27449918662,0.0
13694,75,2017-10-15 15:22:54.195,36.77556135,-1.29002932,0.003,-0.025,-0.01,3.94518382135,-1.33245824375,5.71140835775,-2.30449918662,0.0
13695,75,2017-10-15 15:22:54.299,36.77556135,-1.29002932,-0.003,0.029,0.003,3.94518382135,-1.64445824375,8.72740835775,-1.99249918662,0.0
13696,75,2017-10-15 15:22:54.403,36.77556135,-1.29002932,-0.003,0.02,-0.015,3.94518382135,-1.95645824375,10.8074083577,-3.55249918662,0.0
13697,75,2017-10-15 15:22:54.507,36.77556135,-1.29002932,0.017,-0.036,0.003,3.94518382135,-0.18845824375,7.06340835775,-3.24049918662,0.0
13698,75,2017-10-15 15:22:54.610,36.77556135,-1.29002932,-0.005,-0.011,0.006,3.94518382135,-0.70345824375,5.93040835775,-2.62249918662,0.0
13699,75,2017-10-15 15:22:54.715,36.77556135,-1.29002932,-0.012,0.034,0.005,3.94518382135,-1.96345824375,9.50040835775,-2.09749918662,0.0
13700,75,2017-10-15 15:22:54.818,36.77556135,-1.29002932,0.001,0.001,-0.001,3.94518382135,-1.86045824375,9.60340835775,-2.20049918662,0.0
13701,75,2017-10-15 15:22:54.922,36.77556135,-1.29002932,0.004,-0.018,-0.003,3.94518382135,-1.44445824375,7.73140835775,-2.51249918662,0.0
13703,75,2017-10-15 15:22:55.026,36.77550245,-1.29002558,0.005,0.004,0.003,3.94518382135,-0.92445824375,8.14740835775,-2.20049918662,0.0
13704,75,2017-10-15 15:22:55.129,36.77550245,-1.29002558,0.007,-0.004,0.001,3.94518382135,-0.20345824375,7.73540835775,-2.09749918662,0.0
13705,75,2017-10-15 15:22:55.234,36.77550245,-1.29002558,-0.012,0.018,0.003,3.94518382135,-1.46345824375,9.62540835775,-1.78249918662,0.0
13706,75,2017-10-15 15:22:55.337,36.77550245,-1.29002558,-0.003,-0.006,0.013,3.94518382135,-1.77245824375,9.00740835775,-0.443499186621,0.0
13707,75,2017-10-15 15:22:55.441,36.77550245,-1.29002558,0.009,-0.015,-0.004,3.94518382135,-0.83645824375,7.44740835775,-0.859499186621,0.0
13708,75,2017-10-15 15:22:55.544,36.77550245,-1.29002558,-0.011,0.013,-0.019,3.94518382135,-1.96945824375,8.78640835775,-2.81649918662,0.0
13709,75,2017-10-15 15:22:55.649,36.77550245,-1.29002558,0.008,0.004,0.005,3.94518382135,-1.12945824375,9.20640835775,-2.29149918662,0.0
13710,75,2017-10-15 15:22:55.752,36.77550245,-1.29002558,0.011,-0.011,0.013,3.94518382135,0.00354175625008,8.07340835775,-0.952499186621,0.0
13711,75,2017-10-15 15:22:55.856,36.77550245,-1.29002558,-0.021,0.005,-0.003,3.94518382135,-2.18045824375,8.59340835775,-1.26449918662,0.0
13712,75,2017-10-15 15:22:55.959,36.77550245,-1.29002558,0.003,-0.004,-0.008,3.94518382135,-1.87145824375,8.18140835775,-2.08849918662,0.0
13714,75,2017-10-15 15:22:56.064,36.77545305,-1.29002387,0.01,-0.008,-0.018,3.94518382135,-0.82145824375,7.34140835775,-3.97849918662,0.0
13715,75,2017-10-15 15:22:56.167,36.77545305,-1.29002387,-0.011,0.017,0.023,3.94518382135,-1.95445824375,9.09240835775,-1.60949918662,0.0
13716,75,2017-10-15 15:22:56.271,36.77545305,-1.29002387,0.002,-0.01,0.006,3.94518382135,-1.74645824375,8.05240835775,-0.985499186621,0.0
13717,75,2017-10-15 15:22:56.375,36.77545305,-1.29002387,0.004,-0.002,-0.009,3.94518382135,-1.33045824375,7.84440835775,-1.92149918662,0.0
13718,75,2017-10-15 15:22:56.478,36.77545305,-1.29002387,-0.003,0.004,0.005,3.94518382135,-1.63945824375,8.25640835775,-1.40649918662,0.0
13719,75,2017-10-15 15:22:56.579,36.77545305,-1.29002387,0.001,-0.001,0.0,3.94518382135,-1.53845824375,8.15540835775,-1.40649918662,0.0
13720,75,2017-10-15 15:22:56.681,36.77545305,-1.29002387,0.006,-0.005,0.003,3.94518382135,-0.92645824375,7.64540835775,-1.10049918662,0.0
13721,75,2017-10-15 15:22:56.785,36.77545305,-1.29002387,-0.008,0.004,0.001,3.94518382135,-1.75845824375,8.06140835775,-0.996499186621,0.0
13722,75,2017-10-15 15:22:56.890,36.77545305,-1.29002387,-0.002,0.004,-0.01,3.94518382135,-1.96845824375,8.48140835775,-2.04649918662,0.0
13723,75,2017-10-15 15:22:56.993,36.77545305,-1.29002387,-0.001,0.003,-0.004,3.94518382135,-2.07145824375,8.79040835775,-2.45849918662,0.0
13725,75,2017-10-15 15:22:57.097,36.77541103,-1.29001641,0.013,-0.011,0.008,3.94518382135,-0.71945824375,7.64640835775,-1.62649918662,0.0
13726,75,2017-10-15 15:22:57.200,36.77541103,-1.29001641,-0.006,0.008,-0.005,3.94518382135,-1.33745824375,8.47040835775,-2.14149918662,0.0
13727,75,2017-10-15 15:22:57.305,36.77541103,-1.29001641,-0.008,0.002,-0.003,3.94518382135,-2.17745824375,8.68040835775,-2.45649918662,0.0
13728,75,2017-10-15 15:22:57.408,36.77541103,-1.29001641,0.011,-0.007,0.015,3.94518382135,-1.04445824375,7.95940835775,-0.911499186621,0.0
13729,75,2017-10-15 15:22:57.511,36.77541103,-1.29001641,-0.008,0.005,-0.008,3.94518382135,-1.86845824375,8.47440835775,-1.73549918662,0.0
13730,75,2017-10-15 15:22:57.616,36.77541103,-1.29001641,0.002,-0.004,-0.008,3.94518382135,-1.65845824375,8.05440835775,-2.57549918662,0.0
13731,75,2017-10-15 15:22:57.719,36.77541103,-1.29001641,0.005,0.004,-0.001,3.94518382135,-1.14345824375,8.46640835775,-2.67849918662,0.0
13732,75,2017-10-15 15:22:57.823,36.77541103,-1.29001641,-0.009,-0.002,-0.003,3.94518382135,-2.07945824375,8.25840835775,-2.99049918662,0.0
13733,75,2017-10-15 15:22:57.927,36.77541103,-1.29001641,0.005,-0.007,0.007,3.94518382135,-1.55945824375,7.53040835775,-2.26249918662,0.0
13735,75,2017-10-15 15:22:58.030,36.77538204,-1.290016,-0.004,0.009,-0.001,3.94518382135,-1.97145824375,8.45740835775,-2.36549918662,0.0
13736,75,2017-10-15 15:22:58.135,36.77538204,-1.290016,0.0,0.0,-0.006,3.94518382135,-1.97145824375,8.45740835775,-2.99549918662,0.0
13737,75,2017-10-15 15:22:58.240,36.77538204,-1.290016,0.013,-0.003,0.02,3.94518382135,-0.60645824375,8.14240835775,-0.895499186621,0.0
13738,75,2017-10-15 15:22:58.343,36.77538204,-1.290016,-0.007,-0.003,0.009,3.94518382135,-1.32745824375,7.83340835775,0.0315008133788,0.0
13739,75,2017-10-15 15:22:58.446,36.77538204,-1.290016,-0.001,0.007,0.001,3.94518382135,-1.43045824375,8.55440835775,0.134500813379,0.0
13740,75,2017-10-15 15:22:58.547,36.77538204,-1.290016,0.002,-0.002,-0.019,3.94518382135,-1.22845824375,8.35240835775,-1.78449918662,0.0
13741,75,2017-10-15 15:22:58.649,36.77538204,-1.290016,-0.012,0.0,-0.024,3.94518382135,-2.45245824375,8.35240835775,-4.23249918662,0.0
13742,75,2017-10-15 15:22:58.753,36.77538204,-1.290016,0.009,-0.006,0.004,3.94518382135,-1.51645824375,7.72840835775,-3.81649918662,0.0
13743,75,2017-10-15 15:22:58.857,36.77538204,-1.290016,0.001,0.007,0.003,3.94518382135,-1.41245824375,8.45640835775,-3.50449918662,0.0
13744,75,2017-10-15 15:22:58.960,36.77538204,-1.290016,-0.003,0.0,0.016,3.94518382135,-1.72145824375,8.45640835775,-1.85649918662,0.0
13746,75,2017-10-15 15:22:59.064,36.77535718,-1.29001315,0.003,-0.003,0.01,3.94518382135,-1.40945824375,8.14440835775,-0.816499186621,0.0
