"","X","Batch_id","time","Longitude","Latitude","x","y","z","velocity","x_raw","y_raw","z_raw","label","x_ratio_speed","x_ratio_z"
"1962",2160,73,"2017-10-15 13:46:54.733",36.77439375,-1.29712615,-0.017,0.023,0.007,4.00089856429,1.20553303179,3.26958472655,2.95630523054,0,0.301315570094673,0.407783681920353
"1963",2161,73,"2017-10-15 13:46:54.837",36.77439375,-1.29712615,-0.009,-0.001,-0.01,4.00089856429,0.269533031795,3.16558472655,1.91630523054,0,0.0673681243010547,0.140652453220643
"1964",2162,73,"2017-10-15 13:46:54.941",36.77439375,-1.29712615,0.005,-0.011,0.017,4.00089856429,0.789533031795,2.02158472655,3.68430523054,0,0.197338927520426,0.214296314336388
"1965",2164,73,"2017-10-15 13:46:55.044",36.7743975,-1.29703987,0.006,0.002,-0.02,4.00089856429,1.40753303179,2.22758472655,1.62430523054,0,0.351804228268352,0.866544664959348
"1966",2165,73,"2017-10-15 13:46:55.148",36.7743975,-1.29703987,-0.006,0.021,0.011,4.00089856429,0.783533031795,4.41158472655,2.76830523054,0,0.195839264406356,0.283037081009365
"1967",2166,73,"2017-10-15 13:46:55.252",36.7743975,-1.29703987,0.003,-0.028,0.003,4.00089856429,1.09553303179,1.49958472655,3.08030523054,0,0.273821746336729,0.355657296857541
"1968",2167,73,"2017-10-15 13:46:55.357",36.7743975,-1.29703987,0.006,-0.003,0.031,4.00089856429,1.72553303179,1.18458472655,6.33530523054,0,0.431286373314044,0.272367781661393
"1969",2168,73,"2017-10-15 13:46:55.460",36.7743975,-1.29703987,-0.002,0.028,-0.013,4.00089856429,1.51953303179,4.06858472655,4.99630523054,0,0.379797939730986,0.304131345399362
"1970",2169,73,"2017-10-15 13:46:55.563",36.7743975,-1.29703987,-0.009,-0.002,-0.025,4.00089856429,0.592533031795,3.86258472655,2.42130523054,0,0.148099988608472,0.244716372112595
"1971",2170,73,"2017-10-15 13:46:55.668",36.7743975,-1.29703987,0.001,-0.026,0.018,4.00089856429,0.697533031795,1.13258472655,4.31130523054,0,0.174344093104691,0.16179161402303
"1972",2171,73,"2017-10-15 13:46:55.771",36.7743975,-1.29703987,0.01,-0.011,-0.032,4.00089856429,1.72753303179,-0.00041527345309,1.01530523054,0,0.431786261018734,1.70149131495284
"1973",2172,73,"2017-10-15 13:46:55.875",36.7743975,-1.29703987,-0.005,0.038,-0.013,4.00089856429,1.20753303179,3.95158472655,-0.336694769462,0,0.301815457799363,-3.58643240499251
"1974",2173,73,"2017-10-15 13:46:55.979",36.7743975,-1.29703987,-0.004,0.003,0.034,4.00089856429,0.791533031795,4.26358472655,3.19930523054,0,0.197838815225116,0.247407788490816
"1975",2175,73,"2017-10-15 13:46:56.083",36.77439744,-1.29695452,0.003,-0.043,0.013,4.00089856429,1.10353303179,-0.208415273453,4.55130523054,0,0.275821297155489,0.242465177765955
"1976",2176,73,"2017-10-15 13:46:56.187",36.77439744,-1.29695452,-0.002,0.009,-0.013,4.00089856429,0.895533031795,0.727584726547,3.19930523054,0,0.22383297586899,0.279914846275498
"1977",2177,73,"2017-10-15 13:46:56.290",36.77439744,-1.29695452,0.013,0.024,-0.006,4.00089856429,2.23453303179,3.19958472655,2.58130523054,0,0.558507794157621,0.865660134010011
"1978",2178,73,"2017-10-15 13:46:56.394",36.77439744,-1.29695452,0.003,-0.004,0.003,4.00089856429,2.54653303179,2.78358472655,2.89330523054,0,0.636490276089244,0.88014669344607
"1979",2179,73,"2017-10-15 13:46:56.498",36.77439744,-1.29695452,-0.012,-0.009,0.019,4.00089856429,1.29853303179,1.84758472655,4.86930523054,0,0.324560348362753,0.266677271255389
"1980",2180,73,"2017-10-15 13:46:56.601",36.77439744,-1.29695452,-0.017,0.007,-0.026,4.00089856429,-0.452466968205,2.56858472655,2.19130523054,0,-0.113091337091995,-0.206482858662962
"1981",2181,73,"2017-10-15 13:46:56.707",36.77439744,-1.29695452,0.007,0.01,-0.003,4.00089856429,0.289533031795,3.62858472655,1.87330523054,0,0.0723670013479536,0.154557317769053
"1982",2182,73,"2017-10-15 13:46:56.809",36.77439744,-1.29695452,0.02,-0.028,0.021,4.00089856429,2.32953303179,0.772584726547,4.01530523054,0,0.582252460130391,0.580163374398492
"1983",2183,73,"2017-10-15 13:46:56.913",36.77439744,-1.29695452,-0.006,0.012,-0.023,4.00089856429,1.70553303179,2.02058472655,1.62330523054,0,0.426287496267145,1.0506545532553
"1984",2185,73,"2017-10-15 13:46:57.019",36.77440329,-1.29687339,-0.003,0.017,0.018,4.00089856429,1.38753303179,3.82258472655,3.53130523054,0,0.346805351221453,0.392923562593829
"1985",2186,73,"2017-10-15 13:46:57.120",36.77440329,-1.29687339,-0.003,-0.012,-0.004,4.00089856429,1.08453303179,2.61058472655,3.12730523054,0,0.271072363960935,0.346794748782079
"1986",2187,73,"2017-10-15 13:46:57.226",36.77440329,-1.29687339,0.002,-0.017,0.007,4.00089856429,1.29653303179,0.808584726547,3.86930523054,0,0.324060460658063,0.335081611436753
"1987",2188,73,"2017-10-15 13:46:57.328",36.77440329,-1.29687339,-0.004,0.017,-0.011,4.00089856429,0.888533031795,2.54258472655,2.74730523054,0,0.222083368902575,0.323419844987648
"1988",2189,73,"2017-10-15 13:46:57.432",36.77440329,-1.29687339,0.009,0.008,0.015,4.00089856429,1.82453303179,3.37458472655,4.30730523054,0,0.456030814696194,0.423590373594504
"1989",2190,73,"2017-10-15 13:46:57.536",36.77440329,-1.29687339,0.003,-0.02,0.003,4.00089856429,2.13653303179,1.29458472655,4.61930523054,0,0.534013296627816,0.462522592719044
"1990",2191,73,"2017-10-15 13:46:57.639",36.77440329,-1.29687339,-0.003,-0.001,-0.003,4.00089856429,1.82753303179,1.19158472655,4.31030523054,0,0.456780646253228,0.423991558379972
"1991",2192,73,"2017-10-15 13:46:57.743",36.77440329,-1.29687339,-0.009,0.021,-0.032,4.00089856429,0.891533031795,3.37558472655,0.982305230538,0,0.22283320045961,0.907592674943526
"1992",2193,73,"2017-10-15 13:46:57.847",36.77440329,-1.29687339,0.009,-0.003,0.016,4.00089856429,1.82753303179,3.06358472655,2.64630523054,0,0.456780646253228,0.690597974375419
"1993",2194,73,"2017-10-15 13:46:57.952",36.77440329,-1.29687339,0.002,-0.016,0.026,4.00089856429,2.03753303179,1.38358472655,5.37630523054,0,0.509268855245667,0.378983882874773
"1994",2196,73,"2017-10-15 13:46:58.054",36.77440829,-1.29680531,-0.012,0.005,-0.013,4.00089856429,0.813533031795,1.89358472655,4.05030523054,0,0.203337579976704,0.200857215811989
"1995",2197,73,"2017-10-15 13:46:58.159",36.77440829,-1.29680531,-0.001,0.024,-0.021,4.00089856429,0.708533031795,4.41358472655,1.84530523054,0,0.177093475480485,0.383965221616837
"1996",2198,73,"2017-10-15 13:46:58.262",36.77440829,-1.29680531,0.014,-0.014,0.003,4.00089856429,2.15053303179,2.97158472655,2.15430523054,0,0.537512510560646,0.998248995222903
"1997",2199,73,"2017-10-15 13:46:58.366",36.77440829,-1.29680531,0.024,-0.024,0.03,4.00089856429,4.64653303179,0.475584726547,5.27430523054,1,1.16137236601363,0.880975375654221
"1998",2200,73,"2017-10-15 13:46:58.470",36.77440829,-1.29680531,-0.033,0.031,0.006,4.00089856429,1.21453303179,3.69958472655,5.89830523054,1,0.303565064765777,0.205912204322937
"1999",2201,73,"2017-10-15 13:46:58.573",36.77440829,-1.29680531,-0.032,-0.012,0.002,4.00089856429,-2.08146696821,2.46358472655,6.10430523054,1,-0.520249872563159,-0.340983435395132
"2000",2202,73,"2017-10-15 13:46:58.678",36.77440829,-1.29680531,-0.022,-0.007,-0.088,4.00089856429,-4.39146696821,1.72858472655,-3.13569476946,1,-1.09762017147998,1.40047654222616
"2001",2203,73,"2017-10-15 13:46:58.781",36.77440829,-1.29680531,0.051,0.017,0.121,4.00089856429,0.861533031795,3.47958472655,9.32730523054,1,0.215334884889262,0.0923667673031777
"2002",2204,73,"2017-10-15 13:46:58.885",36.77440829,-1.29680531,0.031,-0.019,-0.028,4.00089856429,4.08553303179,1.50358472655,6.41530523054,1,1.02115386484811,0.636841566374872
"2003",2205,73,"2017-10-15 13:46:58.988",36.7744138,-1.29673345,0.031,-0.019,-0.028,4.00089856429,7.27853303179,-0.453415273453,3.53130523054,1,1.81922458538552,2.0611452583715
"2004",2206,73,"2017-10-15 13:46:58.998",36.7744138,-1.29673345,-0.01,0.007,-0.012,4.00089856429,7.17853303179,-0.383415273453,3.41130523054,1,1.79423020015103,2.10433618414546
"2005",2207,73,"2017-10-15 13:46:59.102",36.7744138,-1.29673345,-0.005,0.032,-0.015,4.00089856429,6.65853303179,2.94458472655,1.85130523054,0,1.66425939693166,3.59666948591065
"2006",2208,73,"2017-10-15 13:46:59.207",36.7744138,-1.29673345,-0.007,-0.013,-0.034,4.00089856429,5.92353303179,1.57958472655,-1.71869476946,0,1.48055066545812,-3.44652996974624
"2007",2209,73,"2017-10-15 13:46:59.310",36.7744138,-1.29673345,0,-0.034,0.016,4.00089856429,5.92353303179,-1.92241527345,-0.070694769462,0,1.48055066545812,-20
"2008",2210,73,"2017-10-15 13:46:59.413",36.7744138,-1.29673345,-0.009,0.013,0.02,4.00089856429,4.99653303179,-0.583415273453,1.98930523054,0,1.24885271433436,2.51169752890746
"2009",2211,73,"2017-10-15 13:46:59.517",36.7744138,-1.29673345,0.002,0.017,0.009,4.00089856429,5.20453303179,1.18458472655,2.92530523054,0,1.30084103562211,1.77914187465124
"2010",2212,73,"2017-10-15 13:46:59.622",36.7744138,-1.29673345,-0.001,-0.013,-0.006,4.00089856429,5.09953303179,-0.180415273453,2.29530523054,0,1.27459693112589,2.2217232653586
"2011",2213,73,"2017-10-15 13:46:59.726",36.7744138,-1.29673345,0.01,-0.009,-0.001,4.00089856429,6.13953303179,-1.11641527345,2.19130523054,0,1.53453853756463,2.80176989778692
"2012",2214,73,"2017-10-15 13:46:59.829",36.7744138,-1.29673345,0.004,0.011,0.006,4.00089856429,6.55153303179,0.0165847265469,2.80930523054,0,1.63751540473075,2.33208302201134
"2013",2215,73,"2017-10-15 13:46:59.933",36.7744138,-1.29673345,-0.008,-0.002,-0.005,4.00089856429,5.71953303179,-0.191415273453,2.28930523054,0,1.42956211957975,2.49837066525239
"2014",2217,73,"2017-10-15 13:47:00.036",36.77441744,-1.29666342,0.003,-0.004,-0.006,4.00089856429,6.02853303179,-0.603415273453,1.67130523054,0,1.50679476995434,3.60708081422217
"2015",2218,73,"2017-10-15 13:47:00.139",36.77441744,-1.29666342,-0.005,-0.021,-0.018,4.00089856429,5.51353303179,-2.76641527345,-0.182694769462,0,1.37807368599669,-20
"2016",2219,73,"2017-10-15 13:47:00.244",36.77441744,-1.29666342,0.004,0.018,0.025,4.00089856429,5.93353303179,-0.876415273453,2.44230523054,0,1.48305010398157,2.42948054059487
"2017",2220,73,"2017-10-15 13:47:00.348",36.77441744,-1.29666342,-0.005,0.029,0,4.00089856429,5.41353303179,2.13958472655,2.44230523054,0,1.3530793007622,2.21656694015803
"2018",2221,73,"2017-10-15 13:47:00.452",36.77441744,-1.29666342,-0.012,-0.019,0.015,4.00089856429,4.16553303179,0.163584726547,4.00230523054,0,1.04114937303571,1.0407834465009
"2019",2222,73,"2017-10-15 13:47:00.556",36.77441744,-1.29666342,0.024,-0.03,-0.008,4.00089856429,6.66153303179,-2.95641527345,3.17030523054,0,1.66500922848869,2.1012276570781
"2020",2223,73,"2017-10-15 13:47:00.660",36.77441744,-1.29666342,0.008,0.017,-0.042,4.00089856429,7.49353303179,-1.18841527345,-1.19769476946,0,1.87296251363968,-6.25663000529641
"2021",2224,73,"2017-10-15 13:47:00.763",36.77441744,-1.29666342,0,0.027,0.025,4.00089856429,7.49353303179,1.59258472655,1.37730523054,0,1.87296251363968,5.44072066643645
"2022",2225,73,"2017-10-15 13:47:00.866",36.77441744,-1.29666342,-0.008,-0.024,-0.003,4.00089856429,6.66953303179,-0.879415273453,1.06830523054,0,1.66700877930745,6.24309686138926
"2023",2226,73,"2017-10-15 13:47:00.971",36.77441744,-1.29666342,-0.013,-0.002,0.009,4.00089856429,5.30453303179,-1.08941527345,2.01330523054,0,1.3258354208566,2.63473861356196
"2024",2228,73,"2017-10-15 13:47:01.074",36.77442848,-1.2965926,-0.011,0.016,-0.003,4.00089856429,4.17153303179,0.558584726547,1.70430523054,0,1.04264903614978,2.44764432863254
"2025",2229,73,"2017-10-15 13:47:01.178",36.77442848,-1.2965926,0.019,-0.007,0,4.00089856429,6.14753303179,-0.169415273453,1.70430523054,0,1.53653808838339,3.6070610602082
"2026",2230,73,"2017-10-15 13:47:01.282",36.77442848,-1.2965926,0.015,-0.004,-0.001,4.00089856429,7.70753303179,-0.585415273453,1.60030523054,0,1.9264504980415,4.81628934574513
"2027",2231,73,"2017-10-15 13:47:01.386",36.77442848,-1.2965926,-0.007,0.006,0.004,4.00089856429,6.97953303179,0.0385847265469,2.01630523054,0,1.74449137353438,3.46154586422452
"2028",2232,73,"2017-10-15 13:47:01.490",36.77442848,-1.2965926,-0.014,0.005,0.007,4.00089856429,5.52353303179,0.558584726547,2.74430523054,0,1.38057312452014,2.01272546884412
"2029",2233,73,"2017-10-15 13:47:01.594",36.77442848,-1.2965926,-0.008,-0.006,-0.017,4.00089856429,4.69153303179,-0.0654152734531,0.976305230538,0,1.17261983936915,4.80539577689725
"2030",2234,73,"2017-10-15 13:47:01.697",36.77442848,-1.2965926,0.006,-0.008,0.015,4.00089856429,5.30953303179,-0.889415273453,2.52130523054,0,1.32708514011833,2.10586682146883
"2031",2235,73,"2017-10-15 13:47:01.802",36.77442848,-1.2965926,0.012,0.004,-0.012,4.00089856429,6.56953303179,-0.469415273453,1.26130523054,0,1.64201439407296,5.20851961343045
"2032",2236,73,"2017-10-15 13:47:01.905",36.77442848,-1.2965926,0,0.018,0.014,4.00089856429,6.56953303179,1.38458472655,2.70330523054,0,1.64201439407296,2.43018544764096
"2033",2238,73,"2017-10-15 13:47:02.009",36.77443313,-1.29652443,-0.001,-0.012,-0.002,4.00089856429,6.46553303179,0.136584726547,2.49530523054,0,1.61602023342908,2.59107902017695
"2034",2239,73,"2017-10-15 13:47:02.111",36.77443313,-1.29652443,-0.01,-0.012,-0.008,4.00089856429,5.44553303179,-1.08741527345,1.67930523054,0,1.36107750403724,3.24272975082614
"2035",2240,73,"2017-10-15 13:47:02.217",36.77443313,-1.29652443,0.007,0.012,0.003,4.00089856429,6.18753303179,0.184584726547,1.99730523054,0,1.54653584247719,3.09794063379943
"2036",2241,73,"2017-10-15 13:47:02.320",36.77443313,-1.29652443,0.009,0.002,0.006,4.00089856429,7.11453303179,0.390584726547,2.61530523054,0,1.77823379360095,2.72034520051834
"2037",2242,73,"2017-10-15 13:47:02.423",36.77443313,-1.29652443,-0.002,-0.005,-0.009,4.00089856429,6.90853303179,-0.124415273453,1.68830523054,0,1.72674536001789,4.09199290911414
"2038",2243,73,"2017-10-15 13:47:02.528",36.77443313,-1.29652443,-0.004,-0.008,0.005,4.00089856429,6.48853303179,-0.964415273453,2.21330523054,0,1.62176894203301,2.93160335152099
"2039",2244,73,"2017-10-15 13:47:02.631",36.77443313,-1.29652443,-0.004,0,0.008,4.00089856429,6.07653303179,-0.964415273453,3.03730523054,0,1.5187920748669,2.00063298567779
"2040",2245,73,"2017-10-15 13:47:02.736",36.77443313,-1.29652443,-0.006,0.007,-0.011,4.00089856429,5.44653303179,-0.229415273453,1.88230523054,0,1.36132744788958,2.89354401370254
"2041",2246,73,"2017-10-15 13:47:02.839",36.77443313,-1.29652443,0.011,-0.007,0.001,4.00089856429,6.57953303179,-0.950415273453,1.98530523054,0,1.6445138325964,3.31411660563669
"2042",2247,73,"2017-10-15 13:47:02.943",36.77443313,-1.29652443,0.009,-0.004,-0.019,4.00089856429,7.51553303179,-1.36641527345,0.009305230538,0,1.87846127839127,20
"2043",2249,73,"2017-10-15 13:47:03.046",36.77443733,-1.2964637,-0.008,0.02,0.007,4.00089856429,6.69153303179,0.693584726547,0.730305230538,0,1.67250754405904,9.16265248006028
"2044",2250,73,"2017-10-15 13:47:03.150",36.77443733,-1.2964637,-0.007,0.009,0.027,4.00089856429,5.96353303179,1.62958472655,3.53830523054,0,1.49054841955192,1.68542074333137
"2045",2251,73,"2017-10-15 13:47:03.254",36.77443733,-1.2964637,-0.026,-0.012,0.002,4.00089856429,3.25953303179,0.381584726547,3.74630523054,0,0.814700242811189,0.87006606007919
"2046",2252,73,"2017-10-15 13:47:03.358",36.77443733,-1.2964637,0.007,-0.028,0.021,4.00089856429,3.98753303179,-2.53041527345,5.93030523054,0,0.996659367318309,0.672399290892301
"2047",2253,73,"2017-10-15 13:47:03.462",36.77443733,-1.2964637,0.028,0.007,-0.058,4.00089856429,6.89953303179,-1.80241527345,-0.101694769462,0,1.72449586534679,-20
"2048",2254,73,"2017-10-15 13:47:03.565",36.77443733,-1.2964637,0.029,0.038,0.041,4.00089856429,9.88653303179,2.11158472655,4.12130523054,0,2.47107815230114,2.39888396484883
"2049",2255,73,"2017-10-15 13:47:03.669",36.77443733,-1.2964637,-0.022,-0.01,-0.06,4.00089856429,7.59853303179,1.07158472655,-2.11869476946,0,1.8992066181359,-3.58642176368174
"2050",2256,73,"2017-10-15 13:47:03.774",36.77443733,-1.2964637,-0.03,-0.022,0.023,4.00089856429,4.44853303179,-1.23841527345,0.296305230538,0,1.11188348324933,15.0133462838736
"2051",2257,73,"2017-10-15 13:47:03.877",36.77443733,-1.2964637,-0.02,0.002,0.032,4.00089856429,2.38853303179,-1.03241527345,3.59230523054,0,0.596999147418742,0.664902584414007
"2052",2258,73,"2017-10-15 13:47:03.984",36.77443733,-1.2964637,0.011,0.021,-0.08,4.00089856429,3.56553303179,1.21458472655,-4.96769476946,0,0.891183061628742,-0.717743983328022
"2053",2260,73,"2017-10-15 13:47:04.085",36.77444028,-1.29640208,0.065,-0.028,0.109,4.00089856429,10.1305330318,-1.61341527345,6.04130523054,0,2.5320644522758,1.67687819853699
"2054",2261,73,"2017-10-15 13:47:04.189",36.77444028,-1.29640208,0.004,-0.028,-0.025,4.00089856429,10.5465330318,-4.52541527345,3.44130523054,0,2.6360410948513,3.06468979798838
"2055",2262,73,"2017-10-15 13:47:04.292",36.77444028,-1.29640208,-0.022,0.014,0.01,4.00089856429,8.28053303179,-3.08341527345,4.47130523054,0,2.06966832543515,1.85192748086893
"2056",2263,73,"2017-10-15 13:47:04.396",36.77444028,-1.29640208,-0.039,0.047,-0.068,4.00089856429,4.22453303179,1.80458472655,-2.60069476946,0,1.05589606032406,-1.62438632991413
"2057",2264,73,"2017-10-15 13:47:04.499",36.77444028,-1.29640208,0,0.022,0.063,4.00089856429,4.22453303179,4.07058472655,3.88830523054,0,1.05589606032406,1.0864715554245
"2058",2265,73,"2017-10-15 13:47:04.603",36.77444028,-1.29640208,0.007,-0.036,0.003,4.00089856429,4.95253303179,0.326584726547,4.20030523054,0,1.23785518483118,1.17908884234903
"2059",2266,73,"2017-10-15 13:47:04.707",36.77444028,-1.29640208,0.011,-0.045,-0.028,4.00089856429,6.09653303179,-4.35341527345,1.28830523054,0,1.5237909519138,4.73221165859476
"2060",2267,73,"2017-10-15 13:47:04.811",36.77444028,-1.29640208,0.026,0.01,0.004,4.00089856429,8.80053303179,-3.31341527345,1.70430523054,0,2.19963912865453,5.16370710720732
"2061",2268,73,"2017-10-15 13:47:04.916",36.77444028,-1.29640208,-0.001,0.056,-0.013,4.00089856429,8.69553303179,2.56658472655,0.339305230538,0,2.17339502415831,20
"2062",2270,73,"2017-10-15 13:47:05.018",36.77444381,-1.29634123,-0.027,-0.002,-0.012,4.00089856429,5.94153303179,2.36258472655,-0.884694769462,0,1.48504965480033,-6.71591291921299
"2063",2271,73,"2017-10-15 13:47:05.123",36.77444381,-1.29634123,-0.03,-0.049,0.068,4.00089856429,2.79153303179,-2.78241527345,6.25530523054,0,0.697726519913755,0.446266477639016
"2064",2272,73,"2017-10-15 13:47:05.226",36.77444381,-1.29634123,0.01,-0.026,-0.051,4.00089856429,3.82153303179,-5.46041527345,1.00230523054,0,0.955168687829048,3.81274377839086
"2065",2273,73,"2017-10-15 13:47:05.331",36.77444381,-1.29634123,0.031,0.078,-0.017,4.00089856429,7.07653303179,2.72958472655,-0.782694769462,0,1.76873592721184,-9.04124226696211
"2066",2274,73,"2017-10-15 13:47:05.433",36.77444381,-1.29634123,0.019,0.003,0.01,4.00089856429,9.01453303179,3.03558472655,0.237305230538,0,2.25312711305634,20
"2067",2275,73,"2017-10-15 13:47:05.537",36.77444381,-1.29634123,-0.012,-0.06,0.022,4.00089856429,7.76653303179,-3.20441527345,2.52530523054,0,1.94119718532985,3.07548289128172
"2068",2276,73,"2017-10-15 13:47:05.641",36.77444381,-1.29634123,-0.03,0.005,-0.002,4.00089856429,4.64653303179,-2.68441527345,2.31730523054,0,1.16137236601363,2.00514501523272
"2069",2277,73,"2017-10-15 13:47:05.746",36.77444381,-1.29634123,0.006,0.044,-0.031,4.00089856429,5.27653303179,1.93558472655,-0.937694769462,0,1.31883699299094,-5.62713284069762
"2070",2278,73,"2017-10-15 13:47:05.849",36.77444381,-1.29634123,-0.001,0.005,0.008,4.00089856429,5.17353303179,2.45058472655,-0.113694769462,0,1.29309277619941,-20
"2071",2279,73,"2017-10-15 13:47:05.952",36.77444381,-1.29634123,0.016,-0.047,0.039,4.00089856429,6.82153303179,-2.39041527345,3.90330523054,0,1.70500024486388,1.74762992615012
"2072",2281,73,"2017-10-15 13:47:06.057",36.77444942,-1.29628751,0.004,-0.002,0.01,4.00089856429,7.24153303179,-2.60041527345,4.95330523054,0,1.80997666284876,1.46195978134797
"2073",2282,73,"2017-10-15 13:47:06.161",36.77444942,-1.29628751,-0.007,0.047,-0.053,4.00089856429,6.51353303179,2.28758472655,-0.558694769462,0,1.62801753834164,-11.6584822121429
